"CALL_ID","C_DAY","C_MONTH","C_YEAR","C_HOUR","C_MINUTE","SERVICE_NUMBER#","QUEUE","ADMIN_STATUS","OPERATION_STATUS","ACCOUNT_ID#","Language_chosen","CALLTYPE"
415516606,"30",May,"2021","22","33",403298882,Technical,,,111930000070051152,Arabic,Technical
499157981,"09",February,"2022","16","35",504878253,Other,enabled,up,112120000028740974,Arabic,Technical
513478219,"24",March,"2022","12","13",473368580,Other,enabled,up,114140000057742059,Arabic,Technical
426057751,"20",June,"2021","05","04",221893685,XDSL,,,104180000029169203,Arabic,Technical
532597100,"18",May,"2022","22","03",464807737,XDSL,enabled,up,116320000040409115,Arabic,Technical
414960339,"29",May,"2021","10","03",228619750,XDSL,,,122120000080265311,Arabic,Technical
408581371,"29",January,"2021","17","50",643132601,XDSL,enabled,up,113362230003516606,Arabic,Technical
501178255,"15",February,"2022","19","51",222613393,XDSL,enabled,up,136170000117043100,Arabic,Technical
490993537,"15",January,"2022","22","16",245953703,XDSL,enabled,down,113842230001774117,Arabic,Technical
545665518,"23",June,"2022","13","27",227113561,Other,,,104202230003778317,Arabic,Technical
403955093,"23",April,"2021","13","09",35242512,Other,,,101860000032684884,Arabic,Technical
430722014,"01",July,"2021","14","41",235612525,XDSL,enabled,up,111250000034205558,Arabic,Technical
406414935,"01",May,"2021","03","24",663623005,Other,,,104700000020328646,Arabic,Technical
494424363,"26",January,"2022","19","50",133277163,Other,,,114022230007844387,Arabic,Technical
112015050,"09","02","2023","12","50",841978089,Other,,,114450000062278846,Other,
536575486,"30",May,"2022","02","39",237158577,Other,enabled,up,101590000017559994,Arabic,Technical
389145754,"17",March,"2021","14","49",238502744,Other,,,101900000042406579,Arabic,Technical
473256633,"20",November,"2021","15","10",227069152,Other,enabled,up,107480000030302865,Arabic,Technical
126530493,"11","03","2023","15","24",225014049,Other,,,115232230000571189,Other,
433139562,"05","03","2025","23","38",934894643,Other,,,125070000088007717,Arabic,
401747934,"07",January,"2021","19","16",227069152,Other,enabled,up,107480000030302865,Arabic,Technical
407076729,"03",May,"2021","02","36",643540809,Other,,,114080000092570509,Arabic,Technical
531978982,"17",May,"2022","12","05",33010079,Other,,,106082230007038770,Arabic,Technical
478686532,"08",December,"2021","20","21",403116790,Other,enabled,up,113600000078957256,Arabic,Technical
105442585,"30","03","2023","03","53",238522800,Other,,,113782230002677633,Arabic,
470509902,"10",November,"2021","22","30",553256665,XDSL,enabled,up,114112230004560914,Arabic,Technical
446749325,"24",August,"2021","14","15",233625472,Other,enabled,up,108590000060836535,Arabic,Technical
428761088,"26",June,"2021","02","11",233675009,XDSL,enabled,up,111452230001421831,Arabic,Technical
494103275,"25",January,"2022","21","23",402143467,Other,enabled,up,101360000111649338,Arabic,Technical
439630232,"30",July,"2021","20","51",236986769,Other,enabled,up,116132230000791731,Arabic,Technical
87746297,"25","12","2022","22","01",472397606,Other,,,111390000071213902,Other,
488178517,"06",January,"2022","15","42",246100909,XDSL,enabled,up,112950000055672630,Arabic,Technical
508320771,"09",March,"2022","18","05",32985172,XDSL,enabled,up,108790000026560970,Arabic,Technical
515501768,"28",March,"2022","15","37",503461284,Other,enabled,down,111162230007077519,Arabic,Technical
446797205,"24",August,"2021","17","08",226340453,Other,enabled,up,110922230000662955,Arabic,Technical
401474699,"15",April,"2021","21","23",227477416,Technical,"7440931",no,133050000117436214,Arabic,Technical
392929787,"28",March,"2021","15","21",862466725,XDSL,,,106340000093713983,Arabic,Technical
417681389,"07",June,"2021","06","03",227392223,Other,,,116480000042984882,Arabic,Technical
402356832,"09",January,"2021","17","35",225339325,Other,enabled,up,117510000028563763,Arabic,Sales
453027488,"16",September,"2021","17","59",34954201,Other,enabled,up,115322230001958430,Arabic,Technical
398440827,"08",April,"2021","02","14",224728781,Other,,,112102230001091053,Arabic,Technical
400996042,"05",January,"2021","18","31",235608244,XDSL,enabled,down,112070000071991621,Arabic,Technical
412008649,"19",May,"2021","14","04",237620232,XDSL,,,114102230004779368,Arabic,Technical
418175264,"08",June,"2021","19","26",132423907,Other,,,115262230003019462,Arabic,Technical
409026771,"09",May,"2021","13","50",227224507,XDSL,,,102350000034038345,Arabic,Technical
440217995,"01",August,"2021","18","31",33129779,XDSL,enabled,down,100220000036152362,Arabic,Sales
468591098,"04",November,"2021","17","35",552572485,Other,enabled,up,102320000118818238,Arabic,Technical
452021924,"13",September,"2021","08","31",503488649,Other,enabled,up,113792230005839644,Arabic,Technical
456090993,"25",September,"2021","22","16",238628679,Other,disabled,down,103330000020040474,Arabic,Technical
535984160,"28",May,"2022","18","48",236653678,XDSL,enabled,down,105250000032829069,Arabic,Technical
406172864,"30",April,"2021","14","58",572610434,Other,,,111872230003615999,Arabic,Technical
492093801,"19",January,"2022","14","56",233778047,XDSL,enabled,down,113752230004223703,Arabic,Technical
389343474,"18",March,"2021","08","37",972785227,Other,,,115292230004471069,Arabic,Technical
430701944,"01",July,"2021","13","47",233027225,Other,,,107140000029829172,Arabic,Technical
387689839,"13",March,"2021","00","31",226279248,Other,,,115572230006855454,Arabic,Technical
392068660,"25",March,"2021","20","08",34772239,XDSL,,,116592230000201733,Arabic,Technical
403313178,"21",April,"2021","13","57",663140897,Other,,,116362230001063157,Arabic,Technical
328676721,"25","02","2024","10","27",573569298,Other,,,120110000101280087,Other,
548602282,"29",June,"2022","18","01",452596073,XDSL,enabled,down,110720000060189805,Arabic,Sales
440193075,"01",August,"2021","17","12",34921260,Other,,,118960000043669297,Arabic,Technical
434270313,"12",July,"2021","09","49",238401808,Other,enabled,up,120630000081692805,Arabic,Technical
371057395,"14","11","2024","16","05",962649247,Other,,,119490000112241485,Arabic,
302474099,"03","07","2024","20","27",551968441,Other,,,103770000045217152,Arabic,
457105388,"28",September,"2021","18","21",227392223,Other,enabled,up,116480000042984882,Arabic,Technical
45528711,"16","11","2022","00","35",224872852,Other,,,103560000026448820,Arabic,
460302173,"07",October,"2021","18","42",222652775,XDSL,enabled,up,102950000049083764,Arabic,Technical
404857683,"16",January,"2021","20","02",245945045,Other,,,135050000105335768,Arabic,Technical
439353196,"29",July,"2021","20","57",236914798,Other,enabled,up,116032230000814957,Arabic,Technical
503935056,"24",February,"2022","04","17",483755728,XDSL,enabled,down,108750000023318628,Arabic,Technical
535468372,"27",May,"2022","03","42",222716705,XDSL,enabled,up,135740000106578437,Arabic,Technical
533897332,"22",May,"2022","18","41",453250451,XDSL,enabled,up,118570000036817235,Arabic,Technical
435471395,"09","03","2025","20","42",952222811,Other,,,130780000114516887,Arabic,
431699591,"04",July,"2021","16","29",242360781,Other,,,134800000119168796,Arabic,Technical
477209874,"03",December,"2021","19","02",401986014,XDSL,enabled,up,104522230004268864,Arabic,Technical
412384391,"20",May,"2021","18","09",473155513,XDSL,,,115060000038513914,Arabic,Technical
483937849,"25",December,"2021","11","49",842450231,XDSL,enabled,up,112430000027030184,Arabic,Technical
266361720,"27","03","2024","04","05",228659051,Other,,,119180000097479209,Arabic,
420347456,"13",June,"2021","00","53",228498731,XDSL,,,105730000032541304,Arabic,Technical
415510145,"18",February,"2021","22","09",503309751,Other,,,103700000027356262,Other,Technical
455606027,"24",September,"2021","16","21",33007186,Other,,,100070000035036359,Other,Technical
436362792,"18",July,"2021","22","31",235756120,Other,enabled,down,116052230000989181,Arabic,Technical
463372339,"18",October,"2021","18","14",503488649,Other,enabled,up,113792230005839644,Arabic,Technical
408890761,"08",May,"2021","23","43",952556873,Other,,,115322230003797860,Arabic,Technical
503495219,"22",February,"2022","20","48",554271836,Other,enabled,up,111632230005151170,Arabic,Technical
427933075,"23",June,"2021","14","07",33807011,Other,enabled,up,111612230002342519,Arabic,Technical
389074859,"17",March,"2021","10","56",225069594,Other,,,113152230000455372,Arabic,Technical
415688592,"31",May,"2021","15","02",683240802,XDSL,,,112862230008216575,Arabic,Technical
447133997,"25",August,"2021","19","37",222058675,XDSL,enabled,down,110640000033898329,Arabic,Sales
413787393,"25",May,"2021","14","27",404511647,Other,,,103130000027581679,Arabic,Technical
386001873,"07",March,"2021","19","33",572120151,Other,,,104322230000717799,Arabic,Technical
425602845,"19",June,"2021","18","03",228658981,Other,,,134650000103345793,Arabic,Technical
379810183,"02","12","2024","17","35",554275861,Other,,,100760000113216728,Arabic,
421928610,"15",June,"2021","00","38",226682449,Other,,,105272230001945315,Arabic,Technical
501668980,"17",February,"2022","07","23",502409117,Other,enabled,up,111660000037383982,Arabic,Technical
463732476,"19",October,"2021","20","52",238712014,XDSL,enabled,down,114592230002655725,Arabic,Technical
404985339,"16",January,"2021","23","42",133071244,Other,enabled,down,135150000100928357,Arabic,Technical
466518977,"29",October,"2021","10","35",453226872,XDSL,enabled,up,114142230006863051,Arabic,Sales
385483511,"06",March,"2021","10","07",226800621,Other,,,114490000022512557,Arabic,Technical
547650331,"27",June,"2022","19","23",502002093,Other,,,114920000110502107,Arabic,Technical
420347458,"13",June,"2021","00","53",228498731,XDSL,,,105730000032541304,Arabic,Technical
414185224,"15",February,"2021","22","08",32923911,Other,enabled,up,108740000018485715,Arabic,Technical
524747802,"24",April,"2022","12","34",237001466,Other,,,100360000048530892,Arabic,Technical
466043353,"27",October,"2021","17","21",34493091,Other,enabled,up,114752230000852510,Arabic,Technical
545504142,"23",June,"2022","00","02",244690137,Other,enabled,up,109360000015010487,Arabic,Technical
540016033,"08",June,"2022","16","59",482893972,Other,,,113582230007435430,Arabic,Sales
447301318,"30","03","2025","19","53",502888425,Other,,,114250000024225308,Arabic,
441498016,"05",August,"2021","18","48",244291173,Other,,,113170000023407402,Arabic,Technical
517028718,"01",April,"2022","03","31",472413695,Other,enabled,down,115670000046045367,Arabic,Technical
292737710,"13","06","2024","21","46",453780234,Other,,,101540000033538851,Arabic,
437834169,"24",July,"2021","20","49",504650264,XDSL,enabled,up,111872230007989652,Arabic,Sales
435863043,"17",July,"2021","13","11",232959764,Other,,,112012230001046621,Arabic,Technical
453214238,"17",September,"2021","13","18",223475970,Other,,,120720000048102843,Arabic,Sales
404164052,"14",January,"2021","20","33",223805077,Other,,,120430000043932176,Arabic,Technical
443092450,"11",August,"2021","03","48",227069152,Other,enabled,up,107480000030302865,Arabic,Technical
386212134,"08",March,"2021","14","41",502611912,Other,,,111600000030072925,Arabic,Technical
425472295,"19",June,"2021","15","23",483755728,XDSL,,,108750000023318628,Arabic,Technical
414551742,"27",May,"2021","20","28",34928390,Other,,,111102230000414156,Arabic,Technical
414968716,"29",May,"2021","10","50",226800621,Other,,,114490000022512557,Arabic,Technical
387438687,"12",March,"2021","01","46",244450214,XDSL,,,104110000016593671,Arabic,Technical
453684516,"19",September,"2021","03","27",552000371,Other,,,105892230004542536,Other,Technical
486702156,"01",January,"2022","20","26",225918361,XDSL,enabled,up,121480000103136241,Arabic,Sales
412699237,"11",February,"2021","10","14",504422991,Other,enabled,up,110402230001685755,Arabic,Technical
470430313,"10",November,"2021","18","40",482899349,Other,,,130530000094324833,Other,Technical
426751870,"21",June,"2021","13","46",233704886,Other,,,112372230001829216,Arabic,Sales
408026787,"06",May,"2021","07","57",473345202,Other,,,112872230002773592,Arabic,Technical
413778478,"25",May,"2021","13","54",404511647,Other,,,103130000027581679,Arabic,Technical
415273351,"30",May,"2021","10","02",553591571,Other,,,113092230000831400,Arabic,Technical
415880110,"01",June,"2021","00","44",220693541,XDSL,,,132760000112451960,Arabic,Technical
514233634,"25",March,"2022","20","20",235239877,Other,,,114412230006546422,Other,Technical
459333587,"04",October,"2021","18","52",244640008,XDSL,enabled,up,103670000098624400,Arabic,Technical
451338817,"10",September,"2021","15","55",482242001,Other,enabled,down,107792230006162712,Arabic,Technical
430709372,"01",July,"2021","14","13",226508947,Other,,,104652230001186587,Other,Technical
431424928,"03",July,"2021","19","26",482192017,XDSL,enabled,up,102920000113262042,Arabic,Technical
393153159,"28",March,"2021","22","25",133144700,Other,,,114392230007609350,Arabic,Technical
465216562,"24",October,"2021","21","38",228644357,Other,enabled,up,115072230005797023,Arabic,Technical
533531967,"21",May,"2022","18","29",554329284,XDSL,enabled,up,100422230006945370,Arabic,Technical
497217637,"03",February,"2022","23","01",32991011,Other,,,101630000037840586,Other,Technical
406826008,"22",January,"2021","20","58",225246090,Other,enabled,up,134100000097045065,Arabic,Technical
415086631,"29",May,"2021","17","18",553261178,Other,,,114122230007964869,Other,Technical
472253389,"16",November,"2021","22","11",236930969,Other,enabled,down,110470000028630927,Arabic,Technical
408733472,"08",May,"2021","15","11",235355413,Other,,,105180000111640968,Arabic,Technical
534156880,"23",May,"2022","14","48",236956530,Other,,,105580000021952994,Other,Technical
541113018,"11",June,"2022","18","34",932689870,Other,enabled,down,112920000026516728,Arabic,Technical
75202790,"02","12","2022","15","29",932170953,Other,,,108860000032385531,Other,
467276285,"31",October,"2021","16","10",226327238,Other,enabled,up,114822230006113230,Arabic,Technical
438071371,"25",July,"2021","16","04",932007334,Other,,,114702230007609381,Arabic,Technical
392686501,"27",March,"2021","20","02",227778311,Other,,,106802230000157199,Arabic,Technical
477886932,"06",December,"2021","02","32",233027225,XDSL,enabled,up,107140000029829172,Arabic,Sales
470073165,"09",November,"2021","15","04",482870839,Other,,,100140000030327945,Other,Technical
470962583,"12",November,"2021","17","23",553121434,XDSL,enabled,up,107370000031590710,Arabic,Technical
405632453,"19",January,"2021","01","10",237893653,Other,enabled,up,102380000108033066,Arabic,Technical
417474556,"05","02","2025","19","49",483547968,Other,,,102620000036108371,Arabic,
537545471,"01",June,"2022","17","29",220390231,Other,,,113732230005835637,Arabic,Technical
491834724,"18",January,"2022","18","29",228498731,XDSL,enabled,up,105730000032541304,Arabic,Technical
452647872,"15",September,"2021","13","01",453312423,Other,,,105140000040908034,Other,Technical
546049355,"24",June,"2022","10","35",225335225,XDSL,enabled,down,110530000056863084,Arabic,Technical
